,CQao,"Plv,0","Vlv,0",Vlv,CQmi,"Pla,0","Vla,0",Vla,"Elv,s","Elv,d","Ela,max","Ela,min"
1578,352.41499999999996,1.1611,4.0615,530.05,453.08,0.9869,4.2164,17.354,2.50225,0.11932999999999999,0.281825,0.162735
1579,308.525,0.8985000000000001,5.9254999999999995,520.65,394.84000000000003,0.9837,3.4084000000000003,21.33,2.21775,0.10533000000000001,0.246575,0.170505
1580,326.935,0.9605,5.5065,418.35,320.44,0.9924999999999999,4.6548,16.166,2.37175,0.08785000000000001,0.268875,0.129495
1581,401.765,1.0177,4.9035,404.15,447.72,1.0391,4.2572,19.478,2.83975,0.11077000000000001,0.223475,0.143415
1582,335.545,1.1041,5.9785,439.75,333.48,0.9515,4.786,18.306,2.53125,0.08223000000000001,0.282675,0.177225
1583,408.625,1.1867,5.1945,448.35,322.2,0.9881,3.974,18.666,2.8192500000000003,0.09245,0.254725,0.178425
1584,282.695,1.0201,5.9475,577.75,347.56,1.0779,3.5612,16.426,2.85175,0.09473000000000001,0.24732500000000002,0.137865
1585,332.815,0.9517,4.4115,597.05,350.76,1.1541000000000001,3.8868,17.95,2.76225,0.11959,0.274175,0.150225
1586,362.145,1.1764999999999999,4.9155,464.85,415.24,1.0019,3.926,23.678,2.04325,0.11815,0.293625,0.154965
1587,316.575,1.0549,5.2785,547.65,440.2,0.9733,3.5540000000000003,21.546,2.26925,0.10235000000000001,0.242475,0.134565
1588,329.315,1.0607,4.1925,429.05,414.2,1.1755,3.5132000000000003,22.262,2.55975,0.11541,0.21302500000000002,0.164355
1589,371.805,1.1365,5.3185,481.45,449.56,0.9173,3.8636,19.854,2.20475,0.09139000000000001,0.258025,0.143295
1590,299.215,0.8427,5.1855,549.35,405.96000000000004,0.8951,4.386,18.054000000000002,2.11725,0.10937,0.264725,0.147795
1591,285.285,0.8451000000000001,5.3004999999999995,470.35,340.04,0.8141,3.5724,22.27,2.30825,0.11646999999999999,0.255125,0.166725
1592,353.04499999999996,1.0237,4.4375,471.25,428.91999999999996,0.9605,3.8916,21.762,2.90475,0.10263,0.222475,0.138465
1593,337.015,0.8909,4.1735,539.85,382.76,0.9409,3.8948,22.026,2.83725,0.08395000000000001,0.218225,0.168735
1594,292.285,1.1837,5.1865000000000006,532.45,352.76,0.8167000000000001,3.7012,20.966,2.92625,0.09207000000000001,0.204025,0.134655
1595,288.575,0.9367,4.3185,523.15,422.68,1.1979,4.2372,17.17,2.47725,0.11345,0.256175,0.141075
1596,292.915,1.0559,5.2985,407.55,392.68,0.9787,3.482,19.798000000000002,2.06625,0.10973,0.203325,0.17374499999999998
1597,333.58500000000004,0.8681000000000001,4.4775,565.35,380.12,1.0949,3.3908,22.342,2.21325,0.09793,0.287875,0.172275
1598,388.955,1.0883,4.8255,516.45,320.36,0.9795,4.3668,18.442,2.9137500000000003,0.11893,0.244275,0.165045
1599,322.385,0.9305,5.0975,441.05,413.79999999999995,1.1761,4.2012,22.398,2.7432499999999997,0.10929,0.276575,0.122985
1600,377.755,1.0605,4.2015,492.65,376.36,1.1021,4.0508,16.89,2.47425,0.08839000000000001,0.225225,0.128355
1601,338.625,0.8413,5.4695,458.15,479.88,0.9807,3.6188000000000002,19.794,2.60575,0.09615000000000001,0.230275,0.169995
1602,350.105,0.9603,5.3505,580.65,414.36,0.8655,3.5740000000000003,18.678,2.84625,0.08605000000000002,0.212125,0.152565
1603,355.21500000000003,0.9899,5.2595,480.45,403.72,1.0554999999999999,3.9148,17.934,2.29425,0.09561,0.20142500000000002,0.154455
1604,406.595,0.9439,5.8885000000000005,583.85,328.68,1.0033,3.8156,20.846,2.40475,0.08963000000000002,0.246875,0.172725
1605,371.03499999999997,0.9943,5.6215,504.65,354.04,0.9631000000000001,3.946,19.982,2.17325,0.09665000000000001,0.247125,0.140445
1606,405.895,1.1619,4.1255,410.65,394.52,1.0011,3.918,22.582,2.51775,0.10695,0.249825,0.142155
1607,283.535,0.8865000000000001,5.4835,475.15,462.12,0.9497,4.5324,19.166,2.95275,0.09985000000000001,0.205025,0.167955
1608,397.565,1.1341,4.4285,524.95,391.15999999999997,1.0791,4.2228,18.394,2.67625,0.08463000000000001,0.281675,0.149955
1609,281.785,0.8063,4.6445,461.75,368.52,1.0583,4.1748,21.09,2.90825,0.09603,0.284775,0.167595
1610,348.145,1.1387,5.6075,514.65,412.04,0.8501000000000001,3.8284000000000002,19.506,2.48875,0.09181,0.298825,0.129735
1611,391.055,1.0998999999999999,4.2405,560.75,398.12,0.8923,4.1988,23.022,2.26375,0.11531,0.240675,0.123705
1612,405.055,1.1529,5.6605,433.15,325.72,0.8089000000000001,4.5972,17.13,2.38825,0.09909000000000001,0.200275,0.146145
1613,393.995,0.9033,5.1745,551.15,391.08000000000004,1.0805,3.5348,22.526,2.37025,0.08941000000000002,0.29412499999999997,0.178035
1614,357.03499999999997,1.1721,5.3875,462.45,379.8,0.9975,3.3452,18.346,2.77725,0.08751,0.217725,0.164295
1615,398.33500000000004,1.0181,5.9015,468.85,381.96,0.9029,3.2324,18.15,2.84875,0.08617000000000001,0.238975,0.165225
1616,393.225,0.8981,4.6985,505.75,438.04,0.8541000000000001,3.5364,21.238,2.95425,0.09595000000000001,0.22537500000000002,0.167895
1617,378.385,0.9483,4.0875,416.65,370.03999999999996,0.8095,4.1092,17.294,2.49475,0.10043,0.20297500000000002,0.147975
1618,389.655,0.8531000000000001,5.3385,412.05,370.92,1.0155,3.3468,17.838,2.8297499999999998,0.11568999999999999,0.265075,0.126375
1619,403.305,1.0651,5.3325,483.75,417.8,0.9059,4.2379999999999995,17.81,2.67725,0.11979,0.299375,0.127125
1620,295.715,1.0311,5.9155,401.95,460.28,0.9767,4.2707999999999995,22.89,2.64275,0.09507000000000002,0.24257499999999999,0.123015
1621,375.235,1.0915,4.9465,531.25,335.64,0.9427,3.6540000000000004,18.586,2.69175,0.11865,0.20342500000000002,0.132165
1622,367.745,0.9467,4.8565000000000005,506.95000000000005,470.84000000000003,0.8109000000000001,4.1812000000000005,20.342,2.39575,0.08323000000000001,0.26737500000000003,0.136935
1623,324.975,1.0707,5.4535,510.15000000000003,355.72,1.1917,3.8988,20.37,2.76925,0.09455000000000001,0.226075,0.146295
1624,314.125,0.9189,5.9055,500.75,429.08000000000004,0.9449,3.3716,16.482,2.31275,0.09723000000000001,0.205275,0.168825
1625,399.525,1.1724999999999999,5.3565000000000005,443.85,335.08,0.8837,3.8612,20.058,2.23425,0.08649000000000001,0.271075,0.125175
1626,335.615,1.0961,5.0665,484.55,443.15999999999997,1.1511,4.0148,18.698,2.71475,0.11395,0.282925,0.122265
1627,368.025,1.1707,4.6465,533.65,466.68,1.0323,3.87,20.25,2.66775,0.09521,0.244675,0.14887499999999998
1628,323.295,1.1013,5.4775,443.05,329.24,0.8507,3.682,21.73,2.72425,0.11777,0.247575,0.13000499999999998
1629,409.53499999999997,1.1229,5.1205,445.45,430.52,0.9819,3.3652,21.654,2.29875,0.09773000000000001,0.22942500000000002,0.146385
1630,401.415,0.9141,4.4495000000000005,535.45,372.2,1.1243,3.8052,21.106,2.9602500000000003,0.08977000000000002,0.272075,0.144525
1631,313.145,0.8889,4.8995,448.25,329.64,1.0235,3.6012,22.338,2.07025,0.09203,0.228225,0.14668499999999998
1632,394.275,1.1203,4.2655,540.05,355.0,1.1743000000000001,3.7956,19.034,2.21225,0.08421000000000001,0.254975,0.178785
1633,419.19500000000005,0.8751,5.0215,533.55,336.12,0.8033,4.756399999999999,21.662,2.25275,0.09717,0.252375,0.137265
1634,285.985,0.8031,4.8365,526.65,457.0,0.8905000000000001,4.0044,19.602,2.26675,0.11279,0.273375,0.164835
1635,288.995,0.8567,4.0565,591.25,439.88,0.9797,3.294,22.022,2.20975,0.09177,0.226025,0.129195
1636,384.895,1.1985000000000001,4.9935,483.95,462.76,1.1362999999999999,3.7964,21.938000000000002,2.48825,0.10867,0.263475,0.177045
1637,303.415,1.0581,5.1645,473.75,368.28,0.9271,4.7004,18.838,2.42075,0.08401000000000002,0.22057500000000002,0.171015
1638,410.305,0.8347,4.9685,533.75,390.68,0.8321000000000001,4.342,17.218,2.96425,0.11499000000000001,0.263625,0.161295
1639,286.545,1.1641,4.0595,488.05,464.28,0.9255,4.4884,21.381999999999998,2.17975,0.11205,0.291625,0.160095
1640,310.485,1.1852999999999998,5.2305,448.45,473.72,0.9715,4.766,19.71,2.38925,0.08213000000000001,0.246175,0.157215
1641,286.335,0.8203,5.6105,412.45,350.6,0.8423,3.4156,22.314,2.18075,0.09919,0.282275,0.162825
1642,293.825,0.8153,4.9045000000000005,593.65,401.8,1.0563,4.6739999999999995,17.514,2.88575,0.11696999999999999,0.241375,0.173655
1643,339.745,0.8401000000000001,5.0565,407.95,446.12,0.8149000000000001,3.5308,19.146,2.76775,0.08089000000000002,0.21707500000000002,0.161445
1644,400.715,0.8723000000000001,4.3305,514.35,382.44,0.9967,4.2268,22.778,2.06925,0.11843,0.261225,0.159945
1645,394.975,0.8151,4.5024999999999995,491.05,434.03999999999996,1.0799,3.642,20.554000000000002,2.56475,0.09257000000000001,0.21327500000000002,0.152235
1646,382.865,1.0743,5.8785,527.95,358.12,1.1217,4.626,17.618,2.28575,0.09607000000000002,0.252525,0.17029499999999997
1647,291.305,0.9221,5.9825,432.65,456.76,1.1240999999999999,4.2948,21.218,2.10675,0.09841000000000001,0.265525,0.147675
1648,283.605,1.0043,4.2965,569.35,342.76,1.0985,4.3884,23.73,2.50175,0.09431,0.245625,0.151665
1649,400.925,0.8663000000000001,5.5945,400.15,404.44,0.9529,3.5476,20.326,2.29475,0.10201,0.274675,0.13816499999999998
1650,367.675,0.9435,5.4245,580.25,343.15999999999997,0.8093,4.6604,21.454,2.3497500000000002,0.10919000000000001,0.271625,0.162195
1651,367.325,1.0113,5.6335,451.55,430.92,0.8499,4.6684,19.79,2.2872500000000002,0.10679000000000001,0.243875,0.166155
1652,282.555,0.9711,5.7245,543.95,327.08,0.8021,4.2468,20.586,2.36725,0.11013,0.241875,0.175095
1653,410.025,1.1160999999999999,5.3145,419.45,325.08,0.8815000000000001,4.0836,20.09,2.94775,0.10015,0.224925,0.133275
1654,348.635,0.9661,4.6015,590.75,342.36,0.9379,4.1524,21.234,2.9907500000000002,0.10707,0.205425,0.152355
1655,307.055,0.9815,5.4505,467.05,348.04,1.1907,3.6156,20.994,2.25425,0.08733000000000002,0.204125,0.173265
1656,416.46500000000003,0.8425,4.0775,563.35,477.48,0.8941,4.4548,20.753999999999998,2.56225,0.08147000000000001,0.235675,0.173565
1657,355.28499999999997,1.1777,5.2585,494.65,349.32,0.8767,4.5771999999999995,18.43,2.69775,0.08835000000000001,0.286725,0.165735
1658,409.045,0.8975,4.5465,512.15,369.24,1.1275,4.2852,19.201999999999998,2.87025,0.09237000000000001,0.257975,0.147255
1659,382.025,0.8055,5.9815000000000005,579.35,406.76,0.8929,4.47,17.206,2.68375,0.08477000000000001,0.220025,0.127365
1660,329.875,0.9915,4.4085,457.45,344.76,0.9873000000000001,3.9732,18.366,2.94875,0.11701,0.289025,0.150555
1661,323.225,1.0863,4.1315,599.95,418.68,1.0967,3.5340000000000003,18.058,2.15475,0.10811,0.205375,0.12382499999999999
1662,318.395,1.0587,4.7524999999999995,442.85,367.8,0.8917,3.386,16.982,2.44125,0.11093,0.227275,0.144345
1663,403.025,0.8303,5.3965,572.35,445.72,1.1253,4.0772,22.310000000000002,2.51675,0.08629,0.233625,0.132375
1664,332.395,0.8851,5.2044999999999995,561.05,408.84000000000003,1.1033,4.5572,23.354,2.18625,0.08551000000000002,0.290575,0.132465
1665,327.635,0.8607,4.6305,599.05,463.64,0.8421000000000001,4.2076,17.734,2.42975,0.10913,0.207375,0.13810499999999998
1666,416.605,0.8281000000000001,4.5575,501.95,445.8,0.8867,4.6172,22.598,2.16325,0.09437000000000001,0.238325,0.137115
1667,368.095,0.9309000000000001,4.5155,494.15,418.28,1.0471,4.0788,21.706,2.09625,0.09185000000000001,0.292375,0.174195
1668,353.885,1.0287,5.6925,564.35,469.96000000000004,0.8105,4.0108,23.05,2.12375,0.08889000000000001,0.250875,0.138795
1669,289.205,1.0557,5.9355,427.75,425.64,0.9579,3.3244000000000002,17.306,2.73575,0.11149,0.27802499999999997,0.165615
1670,308.735,0.8705,4.7135,521.05,390.92,0.9839,3.6572,22.006,2.65425,0.08115000000000001,0.291975,0.143445
1671,365.855,1.0465,5.5695,477.85,436.03999999999996,0.9921,4.7387999999999995,21.03,2.9147499999999997,0.10063,0.229075,0.130155
1672,327.21500000000003,1.1045,4.6395,497.45,423.79999999999995,1.0594999999999999,3.8036,20.718,2.23575,0.08699000000000001,0.218325,0.146895
1673,288.505,1.1557,5.5725,489.15,421.32000000000005,0.8201,4.6404,19.414,2.7807500000000003,0.09949000000000001,0.216925,0.130995
1674,308.175,0.9569,5.3065,550.95,447.4,1.1173,4.3964,20.662,2.52075,0.11595,0.290275,0.140175
1675,332.885,1.0407,5.3795,566.25,425.56,1.0925,3.7228,17.394,2.68575,0.10563,0.291325,0.149745
1676,417.025,0.8007000000000001,4.8195,410.35,367.96,1.0397,4.0876,20.458,2.80825,0.10005,0.289925,0.173625
1677,349.265,1.1315,5.0575,451.45,354.44,0.9867,4.2628,21.125999999999998,2.77575,0.10871,0.231775,0.151275
1678,313.355,0.8471000000000001,5.1515,541.25,373.72,1.1555,3.9676,16.534,2.04175,0.09739,0.21602500000000002,0.174735
1679,417.865,0.9419,4.1845,509.15,434.12,1.1317,4.318,19.738,2.27425,0.08701000000000002,0.266225,0.126915
1680,376.425,1.1555,5.625500000000001,437.65,393.8,0.8587,3.6468000000000003,16.53,2.16525,0.08079000000000001,0.222175,0.149115
1681,414.995,1.0307,4.4395,509.95,441.8,1.0181,3.7763999999999998,21.094,2.7022500000000003,0.10325000000000001,0.29632499999999995,0.15265499999999999
1682,295.995,0.9303,4.6165,542.25,451.72,1.0537,3.7876,17.322,2.47125,0.10185000000000001,0.216625,0.15892499999999998
1683,320.355,0.8125,4.9805,438.25,381.56,0.9949,3.6532,20.358,2.40925,0.10447000000000001,0.271125,0.14299499999999998
1684,377.33500000000004,0.9331,5.0305,414.55,368.76,1.0085,4.5148,18.098,2.86125,0.09555000000000001,0.265425,0.12634499999999999
1685,331.835,0.9333,5.6665,473.45,330.68,1.0483,3.2476000000000003,17.53,2.3737500000000002,0.10317000000000001,0.296875,0.165135
1686,376.565,0.8757,5.5305,475.25,379.56,0.9521,4.4332,17.23,2.07175,0.10905000000000001,0.285325,0.130935
1687,330.715,0.8287,5.9935,523.95,462.04,1.1985000000000001,3.5460000000000003,21.314,2.6957500000000003,0.10691,0.235925,0.121125
1688,343.735,0.8013,4.7985,582.85,421.56,1.1499,3.6148000000000002,22.186,2.97075,0.08507,0.27092499999999997,0.175755
1689,320.285,0.8875000000000001,5.2745,542.75,353.48,1.1823000000000001,4.2188,17.574,2.11975,0.09545000000000001,0.239625,0.179175
1690,331.485,1.0265,4.9605,445.95,351.96,1.1797,4.6772,20.886,2.19525,0.11367,0.226125,0.154755
1691,407.995,0.9047000000000001,4.0105,507.75,378.68,0.8631,3.9308,22.734,2.60025,0.10153000000000001,0.241575,0.178725
1692,403.795,0.9051,5.3525,492.15,379.08,0.8097000000000001,3.8244,17.142,2.14125,0.10351,0.242775,0.166545
1693,337.855,0.9075000000000001,5.8235,518.45,454.52,1.0065,4.3652,22.958,2.04425,0.11968999999999999,0.263975,0.13747499999999999
1694,338.275,1.1749,4.4165,416.55,332.44,0.8715,4.102,23.302,2.25575,0.11571000000000001,0.234925,0.179415
1695,297.605,1.0759,5.7655,541.95,468.2,0.8379000000000001,3.6524,23.242,2.38225,0.10617,0.22817500000000002,0.168765
1696,293.685,0.9259,4.8345,582.15,419.4,0.8121,4.1652000000000005,18.03,2.06025,0.08627000000000001,0.20167500000000002,0.146925
1697,366.835,0.8449,4.0385,513.45,371.4,0.9523,3.5676,21.602,2.10875,0.10055,0.29522499999999996,0.130185
1698,359.90500000000003,0.9685,5.5205,489.35,328.84,1.0347,3.2444,20.381999999999998,2.55875,0.10021000000000001,0.296725,0.121905
1699,389.235,1.0055,5.3925,477.05,466.44,1.1766999999999999,4.7796,18.194,2.21175,0.09311000000000001,0.273175,0.158685
1700,369.565,0.9019,4.7485,473.55,340.52,1.0205,3.6955999999999998,20.878,2.6477500000000003,0.09081000000000002,0.251325,0.157785
1701,313.565,0.9460999999999999,5.0205,574.55,446.76,0.9027000000000001,3.214,19.954,2.61275,0.09795000000000001,0.237175,0.139815
1702,411.775,1.0745,4.3765,455.45,396.92,0.9443,3.7812,16.154,2.54625,0.10633000000000001,0.209825,0.165015
1703,381.395,0.8963,4.5665,456.95,441.15999999999997,0.8847,4.2124,22.366,2.19575,0.10821,0.292275,0.17815499999999998
1704,313.845,1.1521,4.2165,574.15,438.91999999999996,1.1701,3.2396000000000003,18.326,2.08875,0.09781000000000001,0.251375,0.15853499999999998
1705,290.535,0.9713,5.0465,576.15,398.76,1.1259000000000001,3.6548000000000003,23.062,2.25225,0.11315,0.25727500000000003,0.15448499999999998
1706,294.245,0.9503,5.0375,570.85,370.52,0.9055000000000001,4.1899999999999995,21.43,2.26775,0.11338999999999999,0.200775,0.163935
1707,362.635,0.8599,4.8475,461.05,470.04,1.0549,3.3812,23.194,2.78025,0.09579000000000001,0.245975,0.132435
1708,349.125,0.8565,5.8245000000000005,414.65,344.52,1.1209,4.7028,22.694,2.80375,0.11423,0.217425,0.149025
1709,290.325,1.0985,5.1495,420.45,348.36,0.9181,4.0516,18.042,2.20725,0.08513000000000001,0.276325,0.149175
1710,407.575,0.8977,4.1425,472.15,391.4,0.9363,4.4252,20.866,2.59225,0.08769000000000002,0.229325,0.159735
1711,335.40500000000003,1.0099,5.8085,476.35,399.24,1.1848999999999998,4.282,17.426,2.73225,0.08665000000000002,0.262275,0.131415
1712,339.535,1.0137,5.5985,411.45,346.04,0.9693,4.3452,21.458,2.35325,0.10513,0.211375,0.146865
1713,382.795,1.1541000000000001,4.5635,447.25,446.28,1.1393,4.3804,20.073999999999998,2.29625,0.10413,0.285475,0.127665
1714,282.905,0.8135,5.4765,550.25,419.56,0.8959,4.3404,23.146,2.08825,0.11452999999999999,0.249225,0.145875
1715,329.175,0.8943,4.3465,479.75,331.64,1.0895,4.1516,23.294,2.41075,0.10509,0.24077500000000002,0.175215
1716,337.505,1.1871,4.8865,567.95,461.64,0.8945000000000001,3.8652,19.438,2.94225,0.11889,0.204275,0.162375
1717,383.635,0.8439,5.6155,526.75,405.56,1.1037,4.6308,23.21,2.74425,0.10347,0.245575,0.133575
1718,382.235,1.0865,4.0855,581.55,368.6,0.8363,3.9164,21.786,2.35375,0.10465,0.233175,0.149145
1719,391.615,0.8271000000000001,4.0355,519.25,414.68,1.0735000000000001,4.1444,20.174,2.45775,0.10425000000000001,0.283625,0.179385
1720,376.915,0.9215,4.7204999999999995,590.65,338.52,1.1515,4.0692,22.05,2.09925,0.08729,0.291775,0.12121499999999999
1721,338.555,1.0105,5.5915,429.15,386.52,0.8843,4.2452,18.69,2.4057500000000003,0.09981000000000001,0.276675,0.155445
1722,380.275,0.9377,4.8555,541.35,341.4,1.1751,4.5492,21.266,2.27875,0.09553,0.20317500000000002,0.176985
1723,406.945,1.1505,4.1195,480.05,399.32,1.0265,4.5004,17.89,2.77075,0.11351,0.270025,0.138285
1724,315.455,1.1987,4.5595,502.65,433.4,1.1763,4.4556000000000004,19.134,2.47575,0.11229,0.289475,0.145695
1725,309.225,0.9571000000000001,4.4975,546.45,342.2,0.9179,3.8492,23.462,2.7817499999999997,0.08435000000000001,0.223775,0.127245
1726,330.785,0.8207,5.8425,481.05,418.52,0.9065,4.2804,21.802,2.19025,0.09097000000000001,0.208325,0.177885
1727,381.325,0.9693,5.3535,450.55,358.76,0.9067000000000001,4.4196,23.606,2.93575,0.08955000000000002,0.291525,0.133785
1728,366.625,0.9181,4.3415,595.95,342.28,0.8537,3.6804,19.986,2.33125,0.10917,0.231975,0.135525
1729,285.425,0.8761,5.5215,489.95,468.84000000000003,1.1221,3.4972000000000003,20.562,2.86775,0.09443000000000001,0.236875,0.174645
1730,407.925,1.1565,5.859500000000001,581.05,326.12,0.9155,3.314,20.278,2.87925,0.08185000000000002,0.257125,0.129705
1731,310.135,1.1817,5.468500000000001,487.55,393.32,0.9499,4.4084,23.554000000000002,2.90125,0.08919,0.20292500000000002,0.161385
1732,320.565,1.0979,4.6225000000000005,433.55,348.84,1.0135,4.178,17.566,2.79025,0.09467,0.249325,0.120045
1733,330.925,0.9107000000000001,5.6505,570.35,410.44,0.8487,4.306,22.034,2.07475,0.10237,0.29717499999999997,0.123525
1734,379.78499999999997,0.9111,4.4875,483.25,432.68,1.0051,4.6532,22.822,2.7422500000000003,0.08485000000000001,0.20802500000000002,0.153345
1735,320.425,1.1305,4.2875,434.45,459.56,0.8455,4.2292,16.806,2.79475,0.11145,0.214875,0.124305
1736,314.685,0.8419,5.9185,566.45,435.8,1.1961,4.1532,20.366,2.02225,0.09197000000000001,0.243775,0.134055
1737,283.045,1.0291000000000001,5.1025,517.95,411.08000000000004,1.0473,4.5708,22.858,2.77475,0.10107000000000001,0.29922499999999996,0.16708499999999998
1738,391.475,0.8191,4.4695,595.85,441.0,0.9099,3.3292,16.59,2.69825,0.10519,0.295475,0.144225
1739,361.865,1.0101,4.0135,407.25,460.92,0.8649,3.6428000000000003,23.674,2.24375,0.10163000000000001,0.294525,0.135255
1740,406.735,0.8247,5.0115,502.05,465.48,0.9127000000000001,3.5324,18.922,2.53475,0.09933,0.20952500000000002,0.15190499999999998
1741,288.225,1.1803,4.4385,477.65,369.32,0.8131,4.4444,16.066,2.02975,0.09517,0.285625,0.162795
1742,382.375,0.9609,5.0595,463.15,453.48,0.9791,3.8396,19.402,2.50075,0.10999,0.221175,0.137235
1743,415.975,0.8043,4.0665,597.15,404.52,0.9727,4.0412,22.942,2.43225,0.11907,0.277675,0.122805
1744,290.115,1.1695,4.1555,570.25,416.84000000000003,0.9455,4.6876,19.634,2.85875,0.09701000000000001,0.225975,0.166995
1745,284.375,0.9825,5.4375,487.95,395.8,1.1609,3.3628,17.194,2.22075,0.11309,0.248525,0.171765
1746,369.705,1.1539,5.3845,447.55,375.15999999999997,0.8057000000000001,3.6508000000000003,20.162,2.26575,0.11080999999999999,0.20442500000000002,0.162315
1747,368.445,0.8869,4.2505,437.85,442.44,1.0083,4.5156,21.753999999999998,2.24025,0.10795,0.259375,0.138435
1748,294.175,1.1999,5.2865,521.75,479.48,1.1311,3.5956,18.038,2.48225,0.08651000000000002,0.255825,0.122385
1749,418.70500000000004,0.8535,4.3475,404.45,416.12,0.8787,4.25,16.622,2.13525,0.09179000000000001,0.289675,0.162435
1750,416.04499999999996,0.9169,5.109500000000001,488.15,468.6,0.8969,3.4196,17.614,2.14925,0.11474999999999999,0.229025,0.173985
1751,376.845,1.1097,5.4295,565.65,322.52,0.8185,4.1844,16.694,2.48125,0.08047000000000001,0.204525,0.177435
1752,410.725,0.8905000000000001,5.8265,438.55,328.6,1.1233,4.4155999999999995,16.81,2.31975,0.09627000000000001,0.249725,0.146835
1753,383.07500000000005,0.8823000000000001,4.2305,444.35,327.24,0.8069000000000001,3.6988,22.458,2.74475,0.11585,0.267425,0.122595
1754,409.605,1.1457,5.7945,482.55,362.6,0.8789,4.2596,23.478,2.29975,0.09925,0.288325,0.17452499999999999
1755,374.045,1.1009,4.2415,412.75,332.36,1.0434999999999999,4.354,18.118000000000002,2.82475,0.08591000000000001,0.202375,0.169905
1756,303.135,1.0397,4.1775,556.25,343.4,1.1972999999999998,3.4892000000000003,17.222,2.07225,0.10737000000000001,0.21732500000000002,0.17857499999999998
1757,397.985,0.8117000000000001,5.2795000000000005,532.35,459.96000000000004,0.9547,3.6252,18.87,2.56075,0.10743,0.237575,0.17632499999999998
1758,402.395,1.1465,4.0045,478.95,393.4,0.9101,4.0308,20.61,2.85625,0.10381000000000001,0.250425,0.146115
1759,326.445,1.0215,5.9265,432.45,454.76,1.0581,4.772399999999999,22.354,2.8522499999999997,0.10837,0.277725,0.148305
1760,285.845,0.9811,4.9895,458.65,373.16,0.8389,4.3236,16.898,2.43675,0.09277,0.26837500000000003,0.142695
1761,389.445,0.8149000000000001,5.750500000000001,516.75,473.15999999999997,1.0425,3.3396000000000003,18.558,2.19825,0.09345,0.29722499999999996,0.132075
1762,322.525,0.9869,4.9165,415.45,379.48,1.0055,3.7548,17.134,2.84025,0.08549000000000001,0.25987499999999997,0.138915
1763,300.405,1.0593,4.2235,579.05,449.8,0.8275,3.806,23.338,2.41275,0.11859,0.259225,0.175365
1764,326.165,0.9913000000000001,4.5344999999999995,504.35,346.28,0.8231,4.5548,23.958,2.51925,0.08833,0.267125,0.13072499999999998
1765,344.855,0.9935,4.0815,540.35,453.72,0.9747,3.398,16.138,2.95775,0.11447,0.298675,0.143835
1766,414.505,0.9257,5.1345,477.95,450.52,1.0573,3.6092,20.958,2.71725,0.11977,0.22007500000000002,0.127605
1767,296.695,0.9835,4.3585,484.45,366.44,1.1279,3.2244,16.07,2.13275,0.09869,0.289325,0.177285
1768,399.45500000000004,0.9243,5.1915,477.15,384.36,0.8625,4.4315999999999995,19.65,2.75975,0.08703000000000001,0.281525,0.137145
1769,364.735,1.1659,5.3445,506.05,435.24,1.1485,3.6412,20.246000000000002,2.13825,0.10895,0.20017500000000002,0.158445
1770,311.115,1.0561,4.6315,534.15,343.56,1.0623,3.7628,21.998,2.78375,0.11183,0.213725,0.144285
1771,419.055,1.1051,4.2535,508.15,445.15999999999997,1.1425,3.2676000000000003,19.39,2.99525,0.10725,0.229775,0.150825
1772,403.165,0.9171,5.7815,558.65,351.8,0.9149,3.8204000000000002,19.558,2.22925,0.11223,0.29822499999999996,0.12049499999999999
1773,326.515,0.8493,4.4125,450.35,351.0,1.0755,4.3148,18.178,2.42475,0.08423000000000001,0.26487499999999997,0.156765
1774,313.705,1.1983,4.3905,401.35,420.6,1.1713,4.5116,16.886,2.63575,0.09149000000000002,0.250475,0.16966499999999998
1775,282.205,1.0437,4.0035,407.85,365.88,1.1283,3.4268,16.882,2.39875,0.08139000000000002,0.203875,0.143325
1776,294.385,1.0471,5.8225,595.55,413.56,1.0073,4.7764,21.442,2.8592500000000003,0.08979000000000001,0.219325,0.136875
1777,334.915,0.9775,5.2825,529.85,436.20000000000005,0.9603,4.7492,18.598,2.7112499999999997,0.11035,0.217775,0.174825
1778,321.195,0.8803000000000001,4.8545,413.45,398.6,1.1075,3.7692,18.254,2.2977499999999997,0.09439,0.22642500000000002,0.15370499999999998
1779,285.355,0.9225,5.5535,578.75,424.68,0.8933,4.1292,16.298,2.33675,0.11225,0.277275,0.159135
1780,305.165,0.8467,5.7855,464.55,413.48,0.9457,4.1548,22.478,2.88675,0.09155,0.29357500000000003,0.16894499999999998
1781,343.245,0.8769,4.8915,452.35,327.32,1.1273,3.454,17.978,2.32825,0.10415,0.233475,0.128265
1782,307.195,1.0571,5.1235,559.65,337.32,1.1529,4.41,19.97,2.79075,0.08453000000000001,0.240075,0.150705
1783,395.815,0.9089,5.6385000000000005,438.85,327.72,0.8811,3.878,22.75,2.21875,0.10457,0.227125,0.163005
1784,364.595,0.8447,5.4495000000000005,545.05,332.52,0.9491,3.7452,19.422,2.94625,0.11281,0.272775,0.175395
1785,385.735,1.1697,4.9345,435.95,337.16,0.9897,4.6899999999999995,23.89,2.82775,0.08191000000000001,0.287675,0.17440499999999998
1786,305.725,0.8935000000000001,5.4175,595.75,341.8,1.0253,4.458,21.317999999999998,2.54875,0.08623000000000001,0.25022500000000003,0.149775
